,name,last_name,age,gender,time,permanent_country,company,main_industry,wealth_source_details,industry,state,headquarters,countries,annual_income,daily_income,birth_year,name_cleaned
2422,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,197589,1942,adi_godrej
2423,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,181463,1942,adi_godrej
2424,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,244043,1942,adi_godrej
2425,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,383153,1942,adi_godrej
2426,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,502232,1942,adi_godrej
2427,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,298898,1942,adi_godrej
2428,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,466290,1942,adi_godrej
2429,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,640800,1942,adi_godrej
2430,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,205150,1942,adi_godrej
2431,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,304175,1942,adi_godrej
2432,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,291123,1942,adi_godrej
2433,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,402016,1942,adi_godrej
2434,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,184257,1942,adi_godrej
2435,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,205479,1942,adi_godrej
2436,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,227630,1942,adi_godrej
2437,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,207493,1942,adi_godrej
2438,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,143202,1942,adi_godrej
2439,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,173589,1942,adi_godrej
2440,Adi Godrej,Godrej,80,M,2020,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,52269000,176712,1942,adi_godrej
2441,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,115635,1942,adi_godrej
2442,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,197589,1942,adi_godrej
2443,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,181463,1942,adi_godrej
2444,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,244043,1942,adi_godrej
2445,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,383153,1942,adi_godrej
2446,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,502232,1942,adi_godrej
2447,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,298898,1942,adi_godrej
2448,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,466290,1942,adi_godrej
2449,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,640800,1942,adi_godrej
2450,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,205150,1942,adi_godrej
2451,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,304175,1942,adi_godrej
2452,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,291123,1942,adi_godrej
2453,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,402016,1942,adi_godrej
2454,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,184257,1942,adi_godrej
2455,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,205479,1942,adi_godrej
2456,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,227630,1942,adi_godrej
2457,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,207493,1942,adi_godrej
2458,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,143202,1942,adi_godrej
2459,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,173589,1942,adi_godrej
2460,Adi Godrej,Godrej,80,M,2021,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,63360000,176712,1942,adi_godrej
2461,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,115635,1942,adi_godrej
2462,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,197589,1942,adi_godrej
2463,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,181463,1942,adi_godrej
2464,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,244043,1942,adi_godrej
2465,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,383153,1942,adi_godrej
2466,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,502232,1942,adi_godrej
2467,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,298898,1942,adi_godrej
2468,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,466290,1942,adi_godrej
2469,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,640800,1942,adi_godrej
2470,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,205150,1942,adi_godrej
2471,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,304175,1942,adi_godrej
2472,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,291123,1942,adi_godrej
2473,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,402016,1942,adi_godrej
2474,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,184257,1942,adi_godrej
2475,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,205479,1942,adi_godrej
2476,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,227630,1942,adi_godrej
2477,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,207493,1942,adi_godrej
2478,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,143202,1942,adi_godrej
2479,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,173589,1942,adi_godrej
2480,Adi Godrej,Godrej,80,M,2022,India-Maharashtra-Mumbai,Godrej,Diversified,consumer goods; Consumer goods; diversified,Diversified; Manufacturing;Consumer Durables,,,ind,64500000,176712,1942,adi_godrej
2481,Adrian Paval,Paval,53,M,2022,,,Fashion & Retail,retail,Fashion & Retail,,,rou,25800000,70684,1969,adrian_paval
2482,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,91495,1971,aerin_lauder
2483,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,117254,1971,aerin_lauder
2484,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,175882,1971,aerin_lauder
2485,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,131506,1971,aerin_lauder
2486,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,196232,1971,aerin_lauder
2487,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,192123,1971,aerin_lauder
2488,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,158276,1971,aerin_lauder
2489,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,274849,1971,aerin_lauder
2490,Aerin Lauder,Lauder,51,F,2014,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,33396000,247397,1971,aerin_lauder
2491,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,91495,1971,aerin_lauder
2492,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,117254,1971,aerin_lauder
2493,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,175882,1971,aerin_lauder
2494,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,131506,1971,aerin_lauder
2495,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,196232,1971,aerin_lauder
2496,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,192123,1971,aerin_lauder
2497,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,158276,1971,aerin_lauder
2498,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,274849,1971,aerin_lauder
2499,Aerin Lauder,Lauder,51,F,2015,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,42797999,247397,1971,aerin_lauder
2500,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,91495,1971,aerin_lauder
2501,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,117254,1971,aerin_lauder
2502,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,175882,1971,aerin_lauder
2503,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,131506,1971,aerin_lauder
2504,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,196232,1971,aerin_lauder
2505,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,192123,1971,aerin_lauder
2506,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,158276,1971,aerin_lauder
2507,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,274849,1971,aerin_lauder
2508,Aerin Lauder,Lauder,51,F,2016,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,64196999,247397,1971,aerin_lauder
2509,Aerin Lauder,Lauder,51,F,2017,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,48000000,91495,1971,aerin_lauder
2510,Aerin Lauder,Lauder,51,F,2017,United States-New York-New York,Estee Lauder,Fashion & Retail,"cosmetics; inherited, cosmetics",Fashion & Retail;Personal Care;Cosmetics,New York,NY,usa,48000000,117254,1971,aerin_lauder
